filename,modulation,scenario,snr_level,phase_noise,iq_imbalance,jamming,amplitude_dist,path
4-HQAM_Clean_45.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_45.png
4-HQAM_JammingOnly_37.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_37.png
4-HQAM_Mixed_High_54.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_54.png
4-HQAM_IQImbalanceOnly_58.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_58.png
4-HQAM_JammingOnly_1.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_1.png
4-HQAM_PhaseNoiseOnly_4.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_4.png
4-HQAM_Clean_11.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_11.png
4-HQAM_Clean_1.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_1.png
4-HQAM_JammingOnly_14.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_14.png
4-HQAM_Mixed_Medium_53.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_53.png
4-HQAM_Mixed_High_41.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_41.png
4-HQAM_IQImbalanceOnly_27.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_27.png
4-HQAM_Mixed_Medium_44.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_44.png
4-HQAM_PhaseNoiseOnly_51.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_51.png
4-HQAM_PhaseNoiseOnly_39.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_39.png
4-HQAM_Mixed_Medium_27.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_27.png
4-HQAM_Clean_33.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_33.png
4-HQAM_IQImbalanceOnly_28.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_28.png
4-HQAM_Mixed_Medium_43.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_43.png
4-HQAM_Mixed_High_31.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_31.png
4-HQAM_Clean_23.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_23.png
4-HQAM_Mixed_High_19.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_19.png
4-HQAM_IQImbalanceOnly_18.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_18.png
4-HQAM_Mixed_Medium_29.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_29.png
4-HQAM_JammingOnly_8.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_8.png
4-HQAM_Mixed_Medium_12.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_12.png
4-HQAM_Mixed_Medium_20.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_20.png
4-HQAM_PhaseNoiseOnly_42.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_42.png
4-HQAM_PhaseNoiseOnly_38.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_38.png
4-HQAM_Mixed_Medium_57.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_57.png
4-HQAM_JammingOnly_50.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_50.png
4-HQAM_PhaseNoiseOnly_6.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_6.png
4-HQAM_Mixed_Medium_41.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_41.png
4-HQAM_Mixed_Medium_19.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_19.png
4-HQAM_Clean_29.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_29.png
4-HQAM_IQImbalanceOnly_47.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_47.png
4-HQAM_Mixed_Medium_26.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_26.png
4-HQAM_PhaseNoiseOnly_41.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_41.png
4-HQAM_Mixed_High_35.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_35.png
4-HQAM_IQImbalanceOnly_9.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_9.png
4-HQAM_IQImbalanceOnly_57.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_57.png
4-HQAM_Mixed_Medium_54.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_54.png
4-HQAM_Mixed_High_22.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_22.png
4-HQAM_Clean_50.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_50.png
4-HQAM_IQImbalanceOnly_49.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_49.png
4-HQAM_PhaseNoiseOnly_49.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_49.png
4-HQAM_Mixed_High_58.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_58.png
4-HQAM_PhaseNoiseOnly_12.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_12.png
4-HQAM_Mixed_Medium_30.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_30.png
4-HQAM_PhaseNoiseOnly_19.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_19.png
4-HQAM_IQImbalanceOnly_38.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_38.png
4-HQAM_Mixed_Medium_50.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_50.png
4-HQAM_Mixed_High_53.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_53.png
4-HQAM_JammingOnly_30.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_30.png
4-HQAM_Mixed_Medium_39.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_39.png
4-HQAM_Mixed_High_47.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_47.png
4-HQAM_IQImbalanceOnly_12.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_12.png
4-HQAM_Clean_56.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_56.png
4-HQAM_IQImbalanceOnly_16.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_16.png
4-HQAM_Mixed_High_57.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_57.png
4-HQAM_JammingOnly_49.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_49.png
4-HQAM_IQImbalanceOnly_53.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_53.png
4-HQAM_PhaseNoiseOnly_21.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_21.png
4-HQAM_Clean_15.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_15.png
4-HQAM_IQImbalanceOnly_14.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_14.png
4-HQAM_Mixed_High_43.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_43.png
4-HQAM_PhaseNoiseOnly_54.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_54.png
4-HQAM_Mixed_Medium_58.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_58.png
4-HQAM_Mixed_High_38.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_38.png
4-HQAM_PhaseNoiseOnly_57.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_57.png
4-HQAM_Clean_9.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_9.png
4-HQAM_JammingOnly_32.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_32.png
4-HQAM_Mixed_High_25.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_25.png
4-HQAM_IQImbalanceOnly_50.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_50.png
4-HQAM_Mixed_Medium_51.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_51.png
4-HQAM_PhaseNoiseOnly_46.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_46.png
4-HQAM_IQImbalanceOnly_19.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_19.png
4-HQAM_PhaseNoiseOnly_0.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_0.png
4-HQAM_PhaseNoiseOnly_59.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_59.png
4-HQAM_JammingOnly_40.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_40.png
4-HQAM_Mixed_High_30.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_30.png
4-HQAM_PhaseNoiseOnly_24.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_24.png
4-HQAM_JammingOnly_24.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_24.png
4-HQAM_JammingOnly_53.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_53.png
4-HQAM_Mixed_High_39.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_39.png
4-HQAM_Mixed_Medium_36.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_36.png
4-HQAM_IQImbalanceOnly_2.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_2.png
4-HQAM_IQImbalanceOnly_1.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_1.png
4-HQAM_JammingOnly_58.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_58.png
4-HQAM_PhaseNoiseOnly_20.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_20.png
4-HQAM_IQImbalanceOnly_3.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_3.png
4-HQAM_JammingOnly_7.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_7.png
4-HQAM_PhaseNoiseOnly_30.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_30.png
4-HQAM_PhaseNoiseOnly_11.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_11.png
4-HQAM_Mixed_Medium_56.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_56.png
4-HQAM_Mixed_Medium_18.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_18.png
4-HQAM_PhaseNoiseOnly_7.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_7.png
4-HQAM_PhaseNoiseOnly_14.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_14.png
4-HQAM_JammingOnly_54.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_54.png
4-HQAM_PhaseNoiseOnly_10.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_10.png
4-HQAM_Mixed_Medium_4.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_4.png
4-HQAM_Clean_13.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_13.png
4-HQAM_PhaseNoiseOnly_37.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_37.png
4-HQAM_JammingOnly_3.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_3.png
4-HQAM_JammingOnly_9.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_9.png
4-HQAM_JammingOnly_51.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_51.png
4-HQAM_JammingOnly_27.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_27.png
4-HQAM_Mixed_High_1.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_1.png
4-HQAM_IQImbalanceOnly_22.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_22.png
4-HQAM_Mixed_Medium_31.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_31.png
4-HQAM_Clean_22.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_22.png
4-HQAM_PhaseNoiseOnly_27.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_27.png
4-HQAM_IQImbalanceOnly_42.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_42.png
4-HQAM_PhaseNoiseOnly_22.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_22.png
4-HQAM_JammingOnly_57.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_57.png
4-HQAM_IQImbalanceOnly_15.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_15.png
4-HQAM_Clean_25.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_25.png
4-HQAM_JammingOnly_18.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_18.png
4-HQAM_Mixed_Medium_48.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_48.png
4-HQAM_JammingOnly_34.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_34.png
4-HQAM_PhaseNoiseOnly_43.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_43.png
4-HQAM_Mixed_High_14.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_14.png
4-HQAM_Mixed_High_12.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_12.png
4-HQAM_Mixed_Medium_45.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_45.png
4-HQAM_IQImbalanceOnly_24.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_24.png
4-HQAM_Mixed_High_5.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_5.png
4-HQAM_Mixed_Medium_59.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_59.png
4-HQAM_PhaseNoiseOnly_53.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_53.png
4-HQAM_Mixed_Medium_55.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_55.png
4-HQAM_JammingOnly_6.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_6.png
4-HQAM_Clean_37.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_37.png
4-HQAM_JammingOnly_59.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_59.png
4-HQAM_JammingOnly_11.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_11.png
4-HQAM_PhaseNoiseOnly_15.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_15.png
4-HQAM_Clean_43.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_43.png
4-HQAM_PhaseNoiseOnly_26.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_26.png
4-HQAM_Mixed_Medium_7.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_7.png
4-HQAM_IQImbalanceOnly_20.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_20.png
4-HQAM_PhaseNoiseOnly_45.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_45.png
4-HQAM_Mixed_Medium_17.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_17.png
4-HQAM_Mixed_High_6.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_6.png
4-HQAM_Mixed_High_29.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_29.png
4-HQAM_Clean_30.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_30.png
4-HQAM_JammingOnly_22.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_22.png
4-HQAM_IQImbalanceOnly_51.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_51.png
4-HQAM_JammingOnly_29.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_29.png
4-HQAM_Mixed_Medium_8.png,4-HQAM,Mixed_Medium,Medium,1,1,0,0,4-HQAM/4-HQAM_Mixed_Medium_8.png
4-HQAM_PhaseNoiseOnly_3.png,4-HQAM,PhaseNoiseOnly,Medium,1,0,0,0,4-HQAM/4-HQAM_PhaseNoiseOnly_3.png
4-HQAM_Clean_57.png,4-HQAM,Clean,High,0,0,0,0,4-HQAM/4-HQAM_Clean_57.png
4-HQAM_JammingOnly_4.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_4.png
4-HQAM_IQImbalanceOnly_25.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_25.png
4-HQAM_Mixed_High_21.png,4-HQAM,Mixed_High,High,1,1,1,1,4-HQAM/4-HQAM_Mixed_High_21.png
4-HQAM_IQImbalanceOnly_34.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_34.png
4-HQAM_JammingOnly_15.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_15.png
4-HQAM_IQImbalanceOnly_21.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_21.png
4-HQAM_IQImbalanceOnly_54.png,4-HQAM,IQImbalanceOnly,Medium,0,1,0,0,4-HQAM/4-HQAM_IQImbalanceOnly_54.png
4-HQAM_JammingOnly_2.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_2.png
4-HQAM_JammingOnly_5.png,4-HQAM,JammingOnly,Medium,0,0,1,0,4-HQAM/4-HQAM_JammingOnly_5.png
128-QAM_PhaseNoiseOnly_52.png,128-QAM,PhaseNoiseOnly,Medium,1,0,0,0,128-QAM/128-QAM_PhaseNoiseOnly_52.png
128-QAM_Mixed_High_46.png,128-QAM,Mixed_High,High,1,1,1,1,128-QAM/128-QAM_Mixed_High_46.png
128-QAM_IQImbalanceOnly_15.png,128-QAM,IQImbalanceOnly,Medium,0,1,0,0,128-QAM/128-QAM_IQImbalanceOnly_15.png
128-QAM_PhaseNoiseOnly_38.png,128-QAM,PhaseNoiseOnly,Medium,1,0,0,0,128-QAM/128-QAM_PhaseNoiseOnly_38.png
128-QAM_Mixed_High_58.png,128-QAM,Mixed_High,High,1,1,1,1,128-QAM/128-QAM_Mixed_High_58.png
128-QAM_JammingOnly_38.png,128-QAM,JammingOnly,Medium,0,0,1,0,128-QAM/128-QAM_JammingOnly_38.png
128-QAM_Clean_11.png,128-QAM,Clean,High,0,0,0,0,128-QAM/128-QAM_Clean_11.png
128-QAM_Mixed_Medium_44.png,128-QAM,Mixed_Medium,Medium,1,1,0,0,128-QAM/128-QAM_Mixed_Medium_44.png
128-QAM_Mixed_Medium_31.png,128-QAM,Mixed_Medium,Medium,1,1,0,0,128-QAM/128-QAM_Mixed_Medium_31.png
128-QAM_JammingOnly_2.png,128-QAM,JammingOnly,Medium,0,0,1,0,128-QAM/128-QAM_JammingOnly_2.png
128-QAM_Clean_53.png,128-QAM,Clean,High,0,0,0,0,128-QAM/128-QAM_Clean_53.png
128-QAM_Clean_28.png,128-QAM,Clean,High,0,0,0,0,128-QAM/128-QAM_Clean_28.png
128-QAM_Mixed_High_5.png,128-QAM,Mixed_High,High,1,1,1,1,128-QAM/128-QAM_Mixed_High_5.png
128-QAM_Mixed_High_50.png,128-QAM,Mixed_High,High,1,1,1,1,128-QAM/128-QAM_Mixed_High_50.png
128-QAM_Mixed_High_9.png,128-QAM,Mixed_High,High,1,1,1,1,128-QAM/128-QAM_Mixed_High_9.png
128-QAM_IQImbalanceOnly_0.png,128-QAM,IQImbalanceOnly,Medium,0,1,0,0,128-QAM/128-QAM_IQImbalanceOnly_0.png
128-QAM_Clean_38.png,128-QAM,Clean,High,0,0,0,0,128-QAM/128-QAM_Clean_38.png
128-QAM_JammingOnly_51.png,128-QAM,JammingOnly,Medium,0,0,1,0,128-QAM/128-QAM_JammingOnly_51.png
128-QAM_IQImbalanceOnly_58.png,128-QAM,IQImbalanceOnly,Medium,0,1,0,0,128-QAM/128-QAM_IQImbalanceOnly_58.png
128-QAM_Mixed_Medium_48.png,128-QAM,Mixed_Medium,Medium,1,1,0,0,128-QAM/128-QAM_Mixed_Medium_48.png
128-QAM_IQImbalanceOnly_26.png,128-QAM,IQImbalanceOnly,Medium,0,1,0,0,128-QAM/128-QAM_IQImbalanceOnly_26.png
128-QAM_Mixed_High_31.png,128-QAM,Mixed_High,High,1,1,1,1,128-QAM/128-QAM_Mixed_High_31.png
128-QAM_IQImbalanceOnly_6.png,128-QAM,IQImbalanceOnly,Medium,0,1,0,0,128-QAM/128-QAM_IQImbalanceOnly_6.png
128-QAM_JammingOnly_34.png,128-QAM,JammingOnly,Medium,0,0,1,0,128-QAM/128-QAM_JammingOnly_34.png
128-QAM_Clean_29.png,128-QAM,Clean,High,0,0,0,0,128-QAM/128-QAM_Clean_29.png
128-QAM_JammingOnly_53.png,128-QAM,JammingOnly,Medium,0,0,1,0,128-QAM/128-QAM_JammingOnly_53.png
128-QAM_Mixed_High_49.png,128-QAM,Mixed_High,High,1,1,1,1,128-QAM/128-QAM_Mixed_High_49.png
128-QAM_Mixed_Medium_27.png,128-QAM,Mixed_Medium,Medium,1,1,0,0,128-QAM/128-QAM_Mixed_Medium_27.png
128-QAM_IQImbalanceOnly_38.png,128-QAM,IQImbalanceOnly,Medium,0,1,0,0,128-QAM/128-QAM_IQImbalanceOnly_38.png
128-QAM_IQImbalanceOnly_34.png,128-QAM,IQImbalanceOnly,Medium,0,1,0,0,128-QAM/128-QAM_IQImbalanceOnly_34.png
128-QAM_Clean_45.png,128-QAM,Clean,High,0,0,0,0,128-QAM/128-QAM_Clean_45.png
128-QAM_Clean_58.png,128-QAM,Clean,High,0,0,0,0,128-QAM/128-QAM_Clean_58.png
128-QAM_Mixed_High_24.png,128-QAM,Mixed_High,High,1,1,1,1,128-QAM/128-QAM_Mixed_High_24.png
128-QAM_Mixed_High_19.png,128-QAM,Mixed_High,High,1,1,1,1,128-QAM/128-QAM_Mixed_High_19.png
